OR,Albany,Democrat-Herald,http://democratherald.com/
OR,Ashland,Ashland Daily Tidings,http://www.dailytidings.com/
OR,Astoria,Daily Astorian,http://www.dailyastorian.com/
OR,Baker City,Baker City Herald,http://www.bakercityherald.com/
OR,Beaverton,Beaverton Valley Times,http://portlandtribune.com/beaverton-valley-times-news/
OR,Bend,Bulletin,http://www.bendbulletin.com/
OR,Bend,Cascade Business News,http://www.cascadebusnews.com/
OR,Bend,Source Weekly,http://www.bendsource.com/
OR,Brookings,Curry Coastal Pilot,http://www.currypilot.com/
OR,Burns,Burns Times Herald,http://btimesherald.com/
OR,Canby,Canby Herald,http://www.pamplinmedia.com/canby-herald-news
OR,Cannon Beach,Cannon Beach Gazette,http://www.dailyastorian.com/gazette
OR,Clatskanie,Clatskanie Chief,http://www.thechiefnews.com/
OR,Coos Bay,World,http://theworldlink.com/
OR,Corvallis,Corvallis Gazette Times,http://www.gazettetimes.com/
OR,Cottage Grove,Cottage Grove Sentinel,http://www.cgsentinel.com/
OR,Creswell,Creswell Chronicle,http://www.thecreswellchronicle.com/
OR,Dallas,Polk County Itemizer-Observer,http://www.polkio.com/
OR,Enterprise,Wallowa County Chieftain,http://wallowa.com/
OR,Eugene,Eugene Weekly,http://www.eugeneweekly.com/
OR,Eugene,The Register-Guard,http://www.registerguard.com/
OR,Florence,Siuslaw News,http://www.thesiuslawnews.com/
OR,Gold Beach,Curry County Reporter,http://www.currycountyreporter.com/
OR,Grants Pass,Daily Courier,http://www.thedailycourier.com/
OR,Gresham,Outlook,http://portlandtribune.com/gresham-outlook-news/
OR,Hermiston,Hermiston Herald,http://www.hermistonherald.com/
OR,Hillsboro,Hillsboro Argus,http://www.oregonlive.com/argus/
OR,Hood River,Hood River News,http://www.hoodrivernews.com/
OR,John Day,Blue Mountain Eagle,http://www.bluemountaineagle.com/
OR,Keizer,Keizertimes,http://keizertimes.com/
OR,Klamath Falls,Herald and News,http://www.heraldandnews.com/
OR,La Grande,La Grande Observer,http://www.lagrandeobserver.com/
OR,Lake Oswego,West Linn Tidings,http://portlandtribune.com/west-linn-tidings-news/
OR,Lakeview,Lake County Examiner,http://lakecountyexam.com/
OR,Lebanon,Lebanon Express,http://lebanon-express.com/
OR,Lincoln City,News Guard,http://www.thenewsguard.com/
OR,Madras,Madras Pioneer,http://pamplinmedia.com/madras-pioneer-news/
OR,Manzanita,North Coast Citizen,http://northcoastcitizen.com/
OR,McKenzie Bridge,River Reflections,http://mckenzieriverreflectionsnewspaper.com/
OR,McMinnville,News-Register,http://www.newsregister.com/
OR,Medford,Mail Tribune,http://www.mailtribune.com/
OR,Molalla,Molalla Pioneer,http://www.pamplinmedia.com/molalla-pioneer-news
OR,Newberg,Newberg Graphic,http://www.pamplinmedia.com/newberg-graphic-news
OR,Newport,News Times,http://www.newportnewstimes.com/
OR,Ontario,Argus Observer,http://www.argusobserver.com/
OR,Pacific City,Pacific City Sun,http://pacificcitysun.com/
OR,Pendleton,East Oregonian,http://www.eastoregonian.com/
OR,Portland,Asian Reporter,http://www.asianreporter.com/
OR,Portland,Mid-County Memo,http://www.midcountymemo.com/
OR,Portland,Oregon Herald,http://www.oregonherald.com/
OR,Portland,Oregonian,http://www.oregonlive.com/
OR,Portland,Portland Business Journal,http://www.bizjournals.com/portland/
OR,Portland,Portland Mercury,http://www.portlandmercury.com/
OR,Portland,Portland Observer,http://portlandobserver.com/
OR,Portland,Portland Tribune,http://portlandtribune.com/
OR,Portland,Skanner,http://www.theskanner.com/
OR,Portland,Willamette Week,http://www.wweek.com/
OR,Prineville,Central Oregonian,http://www.pamplinmedia.com/central-oregonian-news
OR,Rogue River,Rogue River Press,http://www.rogueriverpress.com/
OR,Roseburg,News-Review,http://www.nrtoday.com/
OR,Saint Helens,St. Helens Chronicle,http://www.thechronicleonline.com/
OR,Salem,Capital Press Agriculture Weekly,http://www.capitalpress.com/
OR,Salem,Salem News,http://salem-news.com/
OR,Salem,Salem Weekly,http://www.willamettelive.com/
OR,Salem,Statesman Journal,http://www.statesmanjournal.com/
OR,Scappoose,South County Spotlight,http://portlandtribune.com/south-county-spotlight-news/
OR,Seaside,Seaside Signal,http://www.dailyastorian.com/signal
OR,Silverton,Appeal Tribune,http://www.statesmanjournal.com/news/silverton/
OR,Sisters,Nugget Newspaper,http://www.nuggetnews.com/
OR,Stayton,Stayton Mail,http://www.statesmanjournal.com/news/stayton/
OR,Sweet Home,New Era,http://sweethomenews.com/
OR,The Dalles,Dalles Chronicle,http://www.thedalleschronicle.com/
OR,Tillamook,Headlight-Herald,http://www.tillamookheadlightherald.com/
OR,Wilsonville,Wilsonville Spokesman,http://www.pamplinmedia.com/wilsonville-spokesman-news
OR,Woodburn,Woodburn Independent,http://www.pamplinmedia.com/woodburn-independent-news
