NY,New York, Daily News America,http://www.nydailynews.com/
NY,East Hampton,27 East,http://www.27east.com/
NY,Saranac Lake,Adirondack Daily Enterprise ,http://www.adirondackguide.com/
NY,Albany,Albany Business Review,http://www.bizjournals.com/albany/
NY,Albany,Albany Times Union,http://www.timesunion.com 
NY,Amherst,Amherst Bee,http://www.amherstbee.com/
NY,Amityville,Amityville Record,http://www.amityvillerecord.com/
NY,New York,Amsterdam News,http://amsterdamnews.com/
NY,Amsterdam,Amsterdam Recorder,http://www.recordernews.com 
NY,Mineola,Anton News ,http://www.antonnews.com/
NY,Arcade,Arcade Herald,http://www.mywnynews.com/arcade_warsaw/
NY,Armonk,Armonk Daily Voice,http://armonk.dailyvoice.com/
NY,Buffalo,Artvoice,http://www.artvoice.com/
NY,New York,Astoria Times,http://www.timesledger.com/sections/astoria-times/
NY,Auburn,Auburn Citizen,http://www.auburnpub.com/
NY,Babylon,Babylon Beacon,http://www.babylonbeacon.com/
NY,New York,Baruch College Ticker,http://www.theticker.org/
NY,Bedford,Bedford Daily Voice,http://bedford.dailyvoice.com/
NY,Binghampton,Binghampton University Pipe Dream,http://www.bupipedream.com/
NY,Briarcliff Manor,Briarcliff Daily Voice,http://briarcliff.dailyvoice.com/
NY,Pittsford,Brighton Pittsford Post,http://www.brightonpittsfordpost.com/
NY,New York,Bronx Times,http://www.bxtimes.com/
NY,Bronxville,Bronxville Daily Voice,http://bronxville.dailyvoice.com/
NY,New York,Brooklyn College Kingsman,http://www.kingsmannews.com/
NY,New York,Brooklyn Daily,http://www.brooklyndaily.com/
NY,Buffalo,Buffalo News,http://www.buffalonews.com/
NY,Buffalo,Business First of Buffalo,http://www.bizjournals.com/buffalo/
NY,Rochester,Campus Times,http://www.campustimes.org/
NY,New York,Canarsie Courier,http://www.canarsiecourier.com/
NY,Chappaqua,Chappaqua Daily Voice,http://chappaqua.dailyvoice.com/
NY,New York,Chief Leader,http://thechiefleader.com/
NY,Penn Yan,Chronicle Express,http://www.chronicle-express.com/
NY,New York,Clinton Courier,http://www.clintoncourier.com/
NY,Hamilton,Colgate Maroon News,http://thecolgatemaroonnews.com/
NY,New York,Columbia Daily Spectator,http://www.columbiaspectator.com/
NY,Cooperstown,Cooperstown Crier,http://www.coopercrier.com/
NY,Ithaca,Cornell Daily Sun,http://www.cornellsun.com/
NY,Ithaca,Cornell Review,http://www.thecornellreview.com/
NY,Corning,Corning Leader,http://www.the-leader.com/
NY,Cortland,Cortland Standard,http://www.cortlandstandard.net/
NY,Van Cortlandtville,Cortlandt Daily Voice,http://cortlandt.dailyvoice.com/
NY,New York,Crain's New York Business,http://www.crainsnewyork.com/
NY,New York,Daily Ravi International,http://www.dailyravi.com/
NY,Bridgehampton,Dan's Papers,http://www.danspapers.com/
NY,Dansville,Dansville-Genesee Country Express,http://www.dansvilleonline.com/
NY,New York,Diario de Mexico USA,http://www.diariodemexicousa.com/
NY,New York,Downtown Express,http://www.downtownexpress.com/
NY,Dunkirk,Dunkirk Observer,http://www.observertoday.com/
NY,Syracuse,Eagle News,http://www.eaglenewsonline.com/
NY,New York,Earth Times,http://earthtimes.org/ 
NY,East Hampton,East Hampton Independent,http://www.indyeastend.com/
NY,East Hampton,East Hampton Star,http://www.easthamptonstar.com/
NY,Eastchester,Eastchester Daily Voice,http://eastchester.dailyvoice.com/
NY,New York,El Diario,http://www.eldiariony.com/
NY,Elmira,Elmira Star Gazette ,http://www.stargazette.com/
NY,New York,Empire State News,http://www.empirestatenews.net/
NY,Fairport,Fairport East Rochester Post,http://www.fairport-erpost.com/
NY,Geneva,Finger Lakes Times,http://www.fltimes.com 
NY,New York,Flushing Times,http://www.timesledger.com/sections/flushing-times/
NY,New York,Forest Hills Ledger,http://www.timesledger.com/sections/forest-hills-ledger/
NY,Oneonta,Freemans Journal and Hometown Oneonta,http://allotsego.homestead.com/
NY,Garden City,Garden City Life,https://issuu.com/anton.news/docs/20140704_xaw_gcl_pg00/1
NY,Garden City,Garden City News,http://www.gcnews.com/
NY,Gates,Gates Chili Post,http://www.gateschilipost.com/
NY,Glen Cove,Glen Cove Record Pilot,http://glencoverecordpilot.com/
NY,Glens Falls,Glens Falls Post Star,http://www.poststar.com 
NY,Gloversville,Gloversville Leader Herald,http://www.leaderherald.com/
