FL,Sarasota,7 Dias,http://tvnet.us/
FL,Gainesville,Access North Georgia,http://www.accessnorthga.com/
FL,Alachua,Alachua County Today,http://www.alachuatoday.com/
FL,Anna Maria,Anna Maria Island News,http://www.islander.org/index.php
FL,Anna Maria,Anna Maria Island Sun,http://www.amisun.com/
FL,Pensacola Beach,Anna Maria Islander,http://www.islander.org/
FL,Apalachicola,Apalachicola Times,http://www.apalachtimes.com/
FL,Kissimmee,Around Osceola,http://www.aroundosceola.com/
FL,Miami,Aventura News,http://www.communitynewspapers.com/category/aventura/
FL,Macclenny,Baker County Press,http://www.bakercountypress.com/
FL,Boca Raton,Basta Pinoy,http://www.bastapinoy.com/
FL,Panama City,Bay Community News,http://baycommunitynews.com/
FL,Jacksonville,Beaches Leader,http://www.beachesleader.com/
FL,Boca Grande,Boca Beacon,http://www.bocabeacon.com/
FL,Boca Raton,Boca Raton News,http://www.bocanews.com 
FL,Bonita Springs,Bonita Banner,http://www.bonitanews.com/
FL,Bradenton,Bradenton Herald,http://www.bradentonherald.com/
FL,Bradenton,Bradenton Times,http://www.thebradentontimes.com/
FL,Starke,Bradford County Telegraph,http://www.bctelegraph.com/
FL,Brevard,Brevard Times,http://www.brevardtimes.com/
FL,Palm Beach,Broward Palm Beach New Times,http://www.browardpalmbeach.com/
FL,Sarasota,Business Observer,http://www.businessobserverfl.com/
FL,Bristol,Calhoun Liberty Journal,http://www.cljnews.com/
FL,Cape Coral,Cape Coral Daily Breeze,http://www.cape-coral-daily-breeze.com/
FL,Cedar Key,Cedar Key Beacon,http://www.cedarkeybeacon.com 
FL,Orlando,Central Florida Future,http://www.ucfnews.com/
FL,Tampa,Centro Tampa,http://centrotampa.com/
FL,Punta Gorda,Charlotte County Florida Weekly,http://charlotte.floridaweekly.com/
FL,Port Charlotte,Charlotte Sun,http://www.charlotte-sun.com/
FL,Chiefland,Chiefland Citizen,http://www.chieflandcitizen.com/
FL,Chipley,Chipley Bugle,http://chipleybugle.com/
FL,Crystal River,Citrus County Chronicle,http://www.chronicle-online.com/ 
FL,Lecanto,Citrus Daily,http://citrusdaily-static.com/
FL,Orange Park,Clay Today,http://claytodayonline.com/
FL,Orlando,College Park Community Paper,http://community-paper.com/
FL,Fort White,Columbia County Observer,http://www.columbiacountyobserver.com/
FL,Miami,Community Newspapers,http://www.communitynewspapers.com
FL,Blountstown,County Record,http://www.thecountyrecord.net/
FL,Miami,Cuban Nation,http://www.thecubannation.com/
FL,Miami,Daily Business Review,http://www.dailybusinessreview.com/
FL,Leesburg,Daily Commercial,http://www.dailycommercial.com/
FL,Lake Wales,Daily Ridge,http://www.dailyridge.com/
FL,Daytona Beach,Daytona Beach News Journal,http://www.news-journalonline.com/
FL,Daytona Beach,Daytona Post,http://www.daytonapost.com/
FL,Daytona Beach,Daytona Times,http://daytonatimes.com/
FL,De Land,DeLand Beacon,http://www.delandbeacon.com/
FL,Destin,Destin Log,http://www.destin.com/
FL,Miami,Diario Las Americas,http://www.diariolasamericas.com/
FL,West Palm Beach,Diario Palm Beach,http://www.diariopalmbeach.com/
FL,Cross City,Dixie County Advocate,http://www.dcadvocate.net/
FL,Cocoa,Eagle,http://www.the-eagle.us/
FL,Fort Lauderdale,El Colombiano,http://www.elcolombiano.net/
FL,Fort Lauderdale,El Heraldo,http://www.elheraldo.com
FL,Miami,El Nuevo Herald,http://www.elnuevoherald.com/
FL,Kissimmee,El Sol De La Florida,http://elsoldelaflorida.com/
FL,Englewood,Englewood Review,http://www.englewoodreview.com/
FL,Englewood,Englewood Sun Herald,http://www.yoursun.com/csp/cms/sites/SunNews/Englewood/index.csp
FL,Pensacola,Escambia Sun Press,http://www.escambiasunpress.com/
FL,Tallahassee,Famuan,http://www.thefamuanonline.com/
FL,Odessa,Farmington Observer,http://observer-eccentric.com/local/Farmington/index.html
FL,Boca Raton,FAU University Press,http://upressonline.com/
FL,Tampa,Florida Courier,http://flcourier.com/
FL,Marathon Key,Florida Keys Keynoter ,http://www.keynoter.com 
FL,Jacksonville,Florida Star,http://www.thefloridastar.com/
FL,Jacksonville,Florida Times Union,http://jacksonville.com/
FL,Melbourne,Florida Today ,http://www.floridatoday.com/news/
FL,Cape Coral,Florida Voice Times,http://www.floridavoicetimes.com
FL,Jacksonville,Folio Weekly,http://www.folioweekly.com/
FL,Fort Meade,Fort Meade Leader,http://www.fortmeadeleader.com/
FL,Fort Myers,Fort Myers Beach Talk,http://www.fortmyersbeachtalk.com/
FL,Fort Myers,Fort Myers Florida Weekly,http://fortmyers.floridaweekly.com/
FL,Tallahassee,FSU News,http://www.fsunews.com/
FL,Melbourne,FT Crimson,http://crimson.fit.edu/
FL,Gulfport,Gabber,http://www.thegabber.com/
FL,Quincy,Gadsden County Times,http://www.gadcotimes.com/
FL,Gainesville,Gainesville Sun,http://www.gainesvillesun.com/
FL,Madison,Green Publishing (Various),http://www.greenepublishing.com/
FL,Pensacola,Gulf Breeze News,http://www.gulfbreezenews.com/
FL,Boca Raton,Happy Herald,http://www.happyherald.com/
FL,Brooksville,Hernando Today,http://www.hernandotoday.com/
FL,High Springs,High Springs Herald,http://www.highspringsherald.com/
FL,Highlands,Highlands Today,http://www.highlandstoday.com/
FL,Bonifay,Holmes County Times Advertiser,http://www.chipleypaper.com/
FL,Gainesville,Independent Florida Alligator,http://www.alligator.org/
FL,Pensacola,Independent Florida Sun,http://www.inweekly.net/
FL,Sanibel,Island Reporter,http://www.island-reporter.com/
FL,Fort Myers Beach,Island Sand Paper,http://www.islandsandpaper.com/
FL,Key Biscayne,Islander News,http://www.islandernews.com/
FL,Marianna,Jackson County Floridan,http://www.jcfloridan.com/
FL,Marianna,Jackson County Times,http://www.jacksoncountytimes.net/
FL,Jacksonville,Jacksonville Business Journal,http://www.bizjournals.com/jacksonville/
FL,Jacksonville,Jacksonville Daily Record,http://www.jaxdailyrecord.com/
FL,Deerfield Beach,Jewish Journal,http://www.sun-sentinel.com/florida-jewish-journal/
FL,Clearwater,Jewish Press Of Pinellas County,http://www.jewishpresspinellas.com/
FL,Tampa,Jewish Press of Tampa,http://jewishpressoftampa.our-hometown.com/
FL,Jupiter,Jupiter Courier,http://www.tcpalm.com/jupiter-courier-newsweekly
FL,Key West,Key West Citizen,http://keysnews.com/
FL,Islamorada,Keysnews.com,http://www.keysnews.com/
FL,Orlando,La Prensa Orlando,http://www.laprensaorlando.com/
FL,Lake City,Lake City Journal,http://www.lakecityjournal.com/
FL,Lake City,Lake City Reporter,http://www.lakecityreporter.com/
FL,Lake Wales,Lake Wales News,http://www.lakewalesnews.com/
FL,Lakeland,Ledger ,http://www.theledger.com 
FL,Lehigh Acres,Lehigh Acres Gazette,http://lehighacresgazette.us/
FL,Lehigh Acres,Lehigh Acres News,http://www.lehighacrescitizen.com/
FL,Bronson,Levy County Journal,https://www.levyjournalonline.com/
FL,Macclenny,Macclenney Home Town Journal,http://www.hometownjournal.org/
FL,Marco Island,Marco Eagle,http://www.naplesnews.com/community/marco-eagle/
FL,Marco Island,Marco Island Eagle,http://www.marcoeagle.com/
FL,Miami,Miami Herald,http://www.herald.com/ 
FL,Miami,Miami New Times,http://www.miaminewtimes.com/ 
FL,Miami,Miami Times,http://miamitimesonline.com/
FL,Miami,Miami Today,http://www.miamitodaynews.com/
FL,Naples,Naples Daily News,http://www.naplesnews.com 
FL,Naples,Naples Net News,http://www.naplesnetnews.com/
FL,Callahan,Nassau County Record,http://www.nassaucountyrecord.com/
FL,Lake Worth,National Enquirer,http://www.nationalenquirer.com/
FL,Navarre,Navarre Press,http://www.navarrepress.com/
FL,New Smyrna Beach,New Smyrna Beach News,http://nsbnews.net/
FL,Panama City,News Herald,http://www.newsherald.com/
FL,Fernandina Beach,News Leader,http://www.fbnewsleader.com/
FL,Fort Myers,News Press,http://www.news-press.com/
FL,Sebring,News Sun,http://www.newssun.com/
FL,Yankeetown,Newscaster,http://www.thenewscaster.com/
FL,Baker,North Florida News Daily,http://www.northfloridanewsdaily.com/
FL,North Port,North Port Sun,http://www.yoursun.com/csp/cms/sites/SunNews/NorthPort/index.csp
FL,Fort Walton Beach,Northwest Florida Daily News,http://www.nwfdailynews.com/
FL,Ocala,Ocala News,http://www.ocala.com/
FL,Ocala,Ocala Star-Banner,http://www.starbanner.com/ 
FL,Orlando,Orlando Business Journal,http://www.bizjournals.com/orlando/
FL,Orlando,Orlando Sentinel,http://www.orlandosentinel.com 
FL,Orlando,Orlando Times,http://www.orlando-times.com/
FL,Orlando,Orlando Weekly,http://www.orlandoweekly.com 
FL,Kissimmee,Osceola News Gazette,http://www.oscnewsgazette.com/
FL,Coral Springs,Our Town News,http://theourtownnews.com/
FL,Palatka,Palatka Daily News,http://www.palatkadailynews.com/
FL,Palm Beach,Palm Beach Daily News,http://www.palmbeachdailynews.com/
FL,West Palm Beach,Palm Beach Post,http://www.palmbeachpost.com/
FL,Wellington,Palms West Monthly,http://www.palmswestmonthly.com/
FL,Panama City,Panama City News Herald,http://www.newsherald.com 
FL,Pensacola,Pensacola News Journal,http://www.pensacolanewsjournal.com/
FL,Bokeelia,Pine Island Eagle,http://www.pineisland-eagle.com/
FL,Marianna,Pine Island News,http://www.pineislandnews.com/
FL,Williston,Pioneer Sun News,http://www.willistonpioneer.com/
FL,Bartow,Polk County Democrat,http://www.polkcountydemocrat.com/
FL,Pompano Beach,Pompano Ledger,http://www.pompanoledger.com/
FL,Ponte Vedra Beach,Ponte Vedra Recorder,http://www.pontevedrarecorder.com/
FL,Fort Lauderdale,Promenade,http://www.ftlauderdalenews.net/
FL,Tavernier,Reporter,http://www.upperkeysreporter.com/
FL,Sanford,Sanford Herald,http://mysanfordherald.com/
FL,Milton,Santa Rosa's Press Gazette,http://www.srpressgazette.com/
FL,Sarasota,Sarasota Herald-Tribune,http://www.heraldtribune.com/
FL,Pinellas Park,Scottish Banner,https://www.scottishbanner.com/
FL,Orlando,Seminole Chronicle,http://www.seminolechronicle.com
FL,Oviedo,Seminole Voice,http://www.seminolevoice.com/
FL,Key West,Solares Hill,http://www.solareshill.com/
FL,Homestead,South Dade News Leader,http://www.southdadenewsleader.com/
FL,Fort Lauderdale,South Florida Business Journal,http://www.bizjournals.com/southflorida/
FL,Clermont,South Lake Press,http://www.southlakepress.com/
FL,Ocala,South Marion Citizen,http://www.smcitizen.com/
FL,Clewiston,South West Florida Online,http://swflorida.blogspot.com.au/
FL,Cape Coral,Southwest Florida Barometer,http://www.capecoralbarometer.com/
FL,St. Augustine,St Augustine Record,http://www.staugustine.com/ 
FL,St. Petersburg,St Petersburg Times,http://www.sptimes.com 
FL,Port St Joe,Star,http://www.starfl.com/
FL,Bushnell,Sumpter County Times Online,http://www.sumtercountytimes.com/
FL,Fort Lauderdale,Sun Sentinel,http://sunsentinel.com/
FL,Tallahassee,Sunshine State News,http://www.sunshinestatenews.com/
FL,Live Oak,Suwannee Democrat,http://www.suwanneedemocrat.com/
FL,Tallahassee,Tallahassee News,http://www.thetallahasseenews.com/
FL,Tallahassee,Tallahassee.com,http://www.tallahassee.com/
FL,Tampa,Tampa Bay Business Journal,http://www.bizjournals.com/tampabay/
FL,Seminole,Tampa Bay Newspapers (Various),http://www.tbnweekly.com/
FL,St. Petersburg,Tampa Bay Times,http://www.tampabay.com/
FL,Tampa,Tampa Tribune,http://www.tampatrib.com/ 
