GA,Albany,Albany Herald,http://www.albanyherald.com/
GA,Albany,Albany Journal,http://thealbanyjournal.com/
GA,Alma,Alma Times,http://www.thealmatimes.com/
GA,Americus,Americus Sumpter Observer,http://www.americusumterobserver.com/
GA,Americus,Americus Times Recorder,http://www.americustimesrecorder.com/
GA,Athens,Athens Banner Herald,http://www.onlineathens.com/
GA,Athens,Athens Daily News,http://www.athensnewspapers.com 
GA,Atlanta,Atlanta Business Chronicle,http://www.bizjournals.com/atlanta/
GA,Atlanta,Atlanta Daily World,http://www.atlantadailyworld.com/
GA,Atlanta,Atlanta Jewish Times,http://atlantajewishtimes.com/
GA,Atlanta,Atlanta Journal & Constitution,http://www.ajc.com/
GA,Atlanta,Atlanta Unfiltered,http://atlantaunfiltered.com/
GA,Atlanta,Atlanta Voice,http://theatlantavoice.com/
GA,Augusta,Augusta Chronicle,http://augustachronicle.com 
GA,Augusta,Augusta Metropolitan Spirit,http://www.metrospirit.com/
GA,Bainbridge,Bainbridge Post Searchlight,http://www.thepostsearchlight.com/
GA,Dublin,Baldwin Bulletin,http://www.thebaldwinbulletin.com
GA,Homer,Banks News Today,http://www.banksnewstoday.com/
GA,Barnesville,Barnesville Herald Gazette,http://www.barnesville.com/
GA,Winder,Barrow County News,http://www.barrowcountynews.com/
GA,Winder,Barrow Journal,http://www.barrowjournal.com/
GA,Baxley,Baxley News Banner,http://www.baxleynewsbanner.com/
GA,Nashville,Berrien Press,http://www.theberrienpress.com/
GA,Blackshear,Blackshear Times,http://www.theblacksheartimes.com/
GA,Nahunta,Brantley Enterprise,http://enterkom.com/enterprise/
GA,Braselton,Braselton News Today,http://www.braseltonnewstoday.com/
GA,Kennesaw,Brightside News,http://www.brightsidenews.com/
GA,Brunswick,Brunswick News,http://www.thebrunswicknews.com/
GA,Richmond Hill,Bryan County News,http://www.bryancountynews.net/
GA,Cairo,Cairo Messenger,http://www.cairomessenger.com/
GA,Calhoun,Calhoun Times,http://www.calhountimes.com/
GA,Ringgold,Catoosa County News,http://www.catoosanews.com/
GA,Cedartown,Cedartown Standard,http://www.cedartownstd.com
GA,Decatur,Champion Newspaper,http://thechampionnewspaper.com/
GA,Folkston,Charlton County Herald,http://www.charltoncountyherald.com/
GA,Woodstock,Cherokee Ledger,http://www.tribuneledgernews.com/ledger/
