IA,Ackley,Ackley World Journal,http://www.ackleyworldjournal.com/
IA,Albia,Albia Newspapers,http://www.albianews.com/
IA,Algona,Algona Upper Des Moines,http://www.algona.com/
IA,Altoona,Altoona Herald Index,http://www.desmoinesregister.com/communities/altoona/
IA,Ames,Ames Tribune,http://www.amestrib.com/
IA,Belmond,Belmond Independent,http://www.belmondnews.com/
IA,Bloomfield,Bloomfield Democrat,http://www.bdemo.com/
IA,Boone,Boone News Republican,http://newsrepublican.com/
IA,Burlington,Burlington Hawk Eye ,http://www.thehawkeye.com
IA,Storm Lake,BV Tack,http://www.bvtack.com/
IA,Cedar Rapids,Cedar Rapids Gazette,http://www.gazetteonline.com/
IA,Charles City,Charles City Press,http://www.charlescitypress.com/
IA,Cherokee,Chronicle Times,http://www.chronicletimes.com/
IA,Clear Lake,Clear Lake Mirror Reporter,http://www.clreporter.com/
IA,Clinton,Clinton Herald,http://www.clintonherald.com/
IA,Council Bluffs,Council Bluffs Daily Nonpareil,http://www.nonpareilonline.com/
IA,Creston,Creston News Advertiser,http://www.crestonnewsadvertiser.com/
IA,Freeman,Daily Freeman Journal,http://www.freemanjournal.net/
IA,Iowa City,Daily Iowan ,http://www.dailyiowan.com/
IA,Centerville,Daily Iowegian,http://dailyiowegian.com/
IA,Carroll,Daily Times Herald,http://www.carrollspaper.com/
IA,Adel,Dallas County News,http://www.adelnews.com/
IA,Decorah,Decorah Newspapers,http://www.decorahnewspapers.com/
IA,Des Moines,Des Moines Register,http://desmoinesregister.com/
IA,Des Moines,DU Times Delphic,http://timesdelphic.com/
IA,Dubuque,Dubuque Telegraph Herald,http://www.thonline.com 
IA,Eagle Grove,Eagle Grove Eagle,http://theeaglegroveeagle.com/
IA,Fairfield,Fairfield Daily Ledger,http://www.ffledger.com/
IA,Forest City,Forest City Summit,http://globegazette.com/forestcitysummit/
IA,Fort Dodge,Fort Dodge Messenger ,http://www.messengernews.net/
IA,Fort Madison,Fort Madison Daily Democrat,http://www.dailydem.com/
IA,Glenwood,Glenwood Net,http://www.glenwoodnet.com/
IA,Mason City,Globe Gazette,http://www.globegazette.com 
IA,Grundy Center,Grundy Register,http://thegrundyregister.com/
IA,Hamburg,Hamburg Reporter,http://www.hamburgreporter.com/
IA,Hampton,Hampton Chronicle,http://hamptonchronicle.com/
IA,Harlan,Harlan Tribune,http://www.harlanonline.com/
IA,Hiawatha,Hiawatha Advocate,http://www.hiawathaadvocate.net/
IA,Humboldt,Humboldt Independent,http://www.humboldtnews.com/
IA,Ida Grove,Ida County Courier,http://www.idacountycourier.com
IA,Indianola,Indianola Record Herald,http://indianolarecordherald.desmoinesregister.com/
IA,Belle Plaine,Iowa City Press Citizen,http://yourweeklypaper.com/
IA,Iowa City,Iowa City Press Citizen,http://www.press-citizen.com/
IA,Iowa Falls,Iowa Falls Times Citizen,http://www.timescitizen.com/
IA,Ames,Iowa State Daily,http://www.iowastatedaily.com/
IA,Jesup,Jesup Citizen Herald,http://jesupcitizenherald.com/
IA,Knoxville,Journal Express,http://www.journalexpress.net/
IA,Kalona,Kalona News,http://www.kalonanews.com/
IA,Vinton,KCC Communique,http://www.kirkwoodstudentmedia.com/
IA,Keokuk,Keokuk Daily Gate City,http://www.dailygate.com/
IA,Le Mars,Le Mars Daily Sentinel,http://www.lemarssentinel.com/
IA,Mapleton,Mapleton Press,http://www.enterprisepub.com/mapleton/
IA,Marshall,Marshall News Messenger,http://www.marshallnewsmessenger.com/
IA,Monticello,Monticello Express,http://www.monticelloexpress.com/
IA,Mount Vernon,Mount Vernon Sun,http://www.mvlsun.com/
IA,Moville,Moville Record,http://www.movillerecord.com/
IA,Mount Pleasant,Mt Pleasant News,http://mt-pleasant-ia.villagesoup.com/
IA,Muscatine,Muscatine Journal,http://www.muscatinejournal.com/
IA,Newton,Newton Daily News,http://www.newtondailynews.com/
IA,North Liberty,North Liberty Leader,http://www.northlibertyleader.com/
IA,Ogden,Ogden Reporter,http://www.ogdenreporter.com/
IA,Osceola,Osceola Sentinel Tribune,http://www.osceolaiowa.com/
IA,Oskaloosa,Oskaloosa Herald,http://www.oskaloosa.com/
IA,Ottumwa,Ottumwa Courier,http://www.ottumwacourier.com/
IA,Pella,Pella Chronicle,http://pellachronicle.com/
IA,Davenport,Quad City Times ,http://www.qctimes.com/
IA,Davenport,River Cities Reader,http://www.rcreader.com/
IA,Grinnell,Scarlet & Black,http://www.thesandb.com/
IA,Sigourney,Sigourney News Review,http://sigourneynewsreview.com/
IA,Indianola,Simpsonian,http://www.thesimpsonian.com/
IA,Sioux City,Sioux City Journal,http://www.siouxcityjournal.com 
IA,Benton,South Benton Star Press Union,http://yourweeklypaper.com/blog/category/star-press-union-2/
IA,Atlantic,South West Iowa News Source,http://www.swiowanewssource.com/
IA,Spencer,Spencer Daily Reporter,http://www.spencerdailyreporter.com/
IA,Storm Lake,Storm Lake Times,http://www.stormlake.com/
IA,Tama,Tama News Herald,http://www.tamatoledonews.com/
IA,Mt Vernon,The Cornellian,http://www.thecornellian.com/
IA,Marshalltown,Times Republican ,http://www.timesrepublican.com/
IA,Tipton,Tipton Conservative,http://www.tiptonconservative.com/
IA,Cedar Falls,UNI Northern Iowan,http://www.northern-iowan.org/
IA,Vinton,Vinton Today,http://www.vintoniowa.org/
IA,Washington,Washington Evening Journal,http://www.washjrnl.com/
IA,Waterloo,Waterloo Courier,http://www.wcfcourier.com/
IA,Waukon,Waukon Standard,http://www.waukonstandard.com/
IA,West Branch,West Branch Times,http://www.westbranchtimes.com/
IA,West Liberty,West Liberty Index,http://www.westlibertyindex.com/ 
IA,Winterset,Winterset Madisonian,http://www.wintersetmadisonian.com/
IA,Clarion,Wright County Monitor,http://clarionnewsonline.com/
