Alabama,http://www.andalusiastarnews.com/,Andalusia
Alabama,http://www.annistonstar.com/,Anniston
Alabama,http://www.atmoreadvance.com/,Atmore
Alabama,http://www.theplainsman.com/,Auburn
Alabama,http://www.aum.edu/aumnibus/,Montgomery
Alabama,http://birmingham.bcentral.com/birmingham/,Birmingham
Alabama,http://www.bhamnews.com/,Birmingham
Alabama,http://www.postherald.com/,Birmingham
Alabama,http://www.thebirminghamtimes.com/,Birmingham
Alabama,http://www.brewtonstandard.com/,Brewton
Alabama,http://news.mywebpal.com/index.cfm?pnpid=722,Calhoun
Alabama,http://news.mywebpal.com/index.cfm?pnpid=725,Cedartown
Alabama,http://news.mywebpal.com/index.cfm?pnpid=726,Centre
Alabama,http://www.clantonadvertiser.com/,Clanton
Alabama,http://www.cleburnenews.com/,Heflin
Alabama,http://www.coosanews.com/,Rockford
Alabama,http://www.cw.ua.edu/,Tuscaloosa
Alabama,http://www.cullmantimes.com/,Cullman
Alabama,http://www.dailyhome.com/,Talladega
Alabama,http://www2.mountaineagle.com/,Jasper
Alabama,http://www.thedailysentinel.com/,Scottsboro
Alabama,http://www.decaturdaily.com/,Decatur
Alabama,http://www.demopolistimes.com/,Demopolis
Alabama,http://www.dothaneagle.com/,Dothan
Alabama,http://www.eprisenow.com/ledger.htm,Enterprise
Alabama,http://www.times-journal.com/,Fort Payne
Alabama,http://www.franklincountytimes.com/,Russellville
Alabama,http://www.gadsdenmessenger.com/,Gadsden
Alabama,http://www.gadsdentimes.com/,Gadsden
Alabama,http://www.greenvilleadvocate.com/,Greenville
Alabama,http://www.hartselleenquirer.com/,Hartselle
Alabama,http://www.htimes.com/,Huntsville
Alabama,http://www.jaxnews.com/,Jacksonville
Alabama,http://www.ledger-enquirer.com/,Columbus
Alabama,http://www.mobileregister.com/,Mobile
Alabama,http://www.monroejournal.com/,Monroeville
Alabama,http://www.montgomeryadvertiser.com/,Montgomery
Alabama,http://www.oanow.com/,Opelika
Alabama,http://www.oxfordi.com/,Oxford
Alabama,http://theherald.pickens.net/,Carrollton
Alabama,http://www.selmatimesjournal.com/,Selma
Alabama,http://www.speakinoutnews.com/,Huntsville
Alabama,http://www.recordjournal.net/,Livingston
Alabama,http://www.timesdaily.com/,Florence
Alabama,http://trop.troyst.edu/,Troy
Alabama,http://www.troymessenger.com/,Troy
Alabama,http://www.tuscaloosanews.com/,Tuscaloosa
Alabama,http://www.valleytimes-news.com/,Lanett
Alabama,http://www.theweeklypost.com/,Rainsville
Alaska,http://www.alaskajournal.com/,Anchorage
Alaska,http://www.alaskastar.com/,Eagle River
Alaska,http://www.adn.com/,Anchorage
Alaska,http://www.anchoragepress.com/,Anchorage
Alaska,http://www.thebushblade.com/,Cook Inlet
Alaska,http://newspapers.mywebpal.com/index.cfm?pnpid=475,Juneau 
Alaska,http://www.eagleyenews.com/,Haines
Alaska,http://www.news-miner.com/,Fairbanks
Alaska,http://www.juneauempire.com/,Juneau
Alaska,http://www.ketchikandailynews.com/,Ketchikan
Alaska,http://www.ptialaska.net/~kdmnews/,Kodiak
Alaska,http://www.nomenugget.com/,Nome
Alaska,http://www.peninsulaclarion.com/,Kenai Peninsula
Alaska,http://www.PetroleumNews.com,Anchorage
Alaska,http://www.frontiersman.com/,Wasilla
Arizona,http://www.ananews.com/,Phoenix
Arizona,http://www.ahwatukee.com/,Phoenix
Arizona,http://tabletoptelephone.com/~cunews/,Ajo
Arizona,http://www.abgnews.com/,Phoenix
Arizona,http://www.azcapitoltimes.com/,Phoenix
Arizona,http://azstarnet.com/,Tucson
Arizona,http://www.azdailysun.com/,Flagstaff
Arizona,http://www.willcoxrangenews.com/,Willcox
Arizona,http://www.azcentral.com/,Phoenix
Arizona,http://www.seniormedia.com/,Gilbert
Arizona,http://www.aztourist.com/,Tucson
Arizona,http://www.bajoelsol.com/,Yuma
Arizona,http://www.prescottaz.com/,Prescott
Arizona,http://www.bullheadcitybee.com/,Bullhead City
Arizona,http://phoenix.bcentral.com/phoenix/,Phoenix
Arizona,http://www.sedonaverdevalley.com/,Camp Verde
Arizona,http://www.prescottaz.com/,Prescott
Arizona,http://www.crweekender.com/,Bullhead City
Arizona,http://www.prescottaz.com/,Prescott
Arizona,http://www.douglasdispatch.com/,Douglas
Arizona,http://www.eacourier.com/,Safford
Arizona,http://www.kingmandailyminer.com/,Kingman
Arizona,http://www.grandcanyontourguide.com/,Grand Canyon
Arizona,http://www.gvnews.com/,Green Valley
Arizona,http://www.azbiz.com/,Tucson
Arizona,http://www.jewishaz.com/,Phoenix
Arizona,http://www.kingmandailyminer.com/,Kingman
Arizona,http://www.kudosnaz.com/,Cottonwood
Arizona,http://www.lakepowellchronicle.com/,Page
Arizona,http://www.mohavedailynews.com/,Bullhead City
Arizona,http://www.navajohopiobserver.com/,Flagstaff
Arizona,http://www.thenavajotimes.com/,Window Rock
Arizona,http://www.phoenixnewtimes.com/,Phoenix
Arizona,http://www.nogalesinternational.com/,Nogales
Arizona,http://www.paloverdevalleytimes.com/,Blythe
Arizona,http://www.paysonroundup.com/,Payson
Arizona,http://www.prescottaz.com/,Prescott
Arizona,http://www.blythecanews.com/,Quartzsite
Arizona,http://www.bensonnews-sun.com/,Benson
Arizona,http://www.redrocknews.com/,Sedona
Arizona,http://www.svherald.com/,Sierra Vista
Arizona,http://www.sonorannews.com/,Cave Creek
Arizona,http://www.statepress.com/,ASU
Arizona,http://www.fhtimes.com/,Fountain Hills
Arizona,http://www.havasunews.com/,Lake Havasu City
Arizona,http://www.trivalleycentral.com/,Arizona City
Arizona,http://www.tucsoncitizen.com/,Tucson
Arizona,http://www.tucsonweekly.com/,Tucson
Arizona,http://www.sedonaverdevalley.com/,Sedona
Arizona,http://www.verdevalleynews.com/,Cottonwood
Arizona,http://www.wickenburgsun.com/,Wickenburg
Arizona,http://wildcat.arizona.edu/,Tucson
Arizona,http://www.grandcanyontourguide.com/,Williams
Arizona,http://www.winslowaznews.com/,Winslow
Arizona,http://www.yumasun.com/,Yuma
Arkansas,http://www.arkansasbusiness.com/,Little Rock
Arkansas,http://www.ardemgaz.com/,Little Rock
Arkansas,http://www.arktimes.com/,Little Rock
Arkansas,http://www.arkansasweekly.com/,Batesville
Arkansas,http://www.ashleycountyledger.com/,Hamburg
Arkansas,http://www.zwire.com/site/news.cfm?brd=1097,Crossett
Arkansas,http://www.atkinschronicle.com/,Dover
Arkansas,http://www.bannernews.net/,Magnolia
Arkansas,http://www.guardonline.com/,Batesville
Arkansas,http://www.beebenews.com/,Beebe
Arkansas,http://www.bentoncourier.com/,Benton
Arkansas,http://www.blythevillecn.com/,Blytheville
Arkansas,http://www.cabotstarherald.com/,Cabot
Arkansas,http://www.camdenarknews.com/,Camden
Arkansas,http://www.carlisleindependent.com/,Carlisle
Arkansas,http://www.chicotcountynews.com/,Lake Village
Arkansas,http://www.couriernews.com/,Russellville
Arkansas,http://www.thedailycitizen.com/,Searcy
Arkansas,http://siftingsherald.com/,Arkadelphia
Arkansas,http://www.helena-arkansas.com/,Helena
Arkansas,http://www.dequeen.com/,De Queen
Arkansas,http://www.dewitt-ee.com/,DeWitt
Arkansas,http://www.eldoradonews.com/,El Dorado
Arkansas,http://www.freeweekly.com/,Fayetteville
Arkansas,http://www.picayune-times.com/,Gurdon
Arkansas,http://www.harrisondailytimes.com/,Harrison
Arkansas,http://www.recordtimes.com/leader/,Siloam Springs
Arkansas,http://www.hopestar.com/,Hope
Arkansas,http://www.cswnet.com/~graphic/,Clarksville
Arkansas,http://www.jonesborosun.com/,Jonesboro
Arkansas,http://www.lafayettecountypress.com/,Stamps
Arkansas,http://www.thecabin.net/,Conway
Arkansas,http://www.lonokedemocrat.com/,Lonoke
Arkansas,http://www.malvern-online.com/,Malvern
Arkansas,http://www.montimes.com/,Monticello
Arkansas,http://www.picayune-times.com/,Prescott
Arkansas,http://www.newportindependent.com/,Newport
Arkansas,http://www.nlrtimes.com/,North Little Rock
Arkansas,http://www.ozarkspectator.com/,Ozark
Arkansas,http://www.pacesettingtimes.net/,Horseshoe Bend
Arkansas,http://www.paragoulddailypress.com/,Paragould
Arkansas,http://www.cswnet.com/~express/,Paris
Arkansas,http://www.pbcommercial.com/,Pine Bluff
Arkansas,http://www.nwanews.com/hometown/,Rogers
Arkansas,http://www.hotsr.com/,Hot Springs
Arkansas,http://www.sherwoodvoice.com/,Sherwood
Arkansas,http://www.siftingsherald.com/,Arkadelphia
Arkansas,http://www.swtimes.com/,Fort Smith
Arkansas,http://www.stuttgartdailyleader.com/,Stuttgart
Arkansas,http://www.thesuntimes.com/,Heber Springs
Arkansas,http://texarkanagazette.com/,Texarkana
Arkansas,http://www.thnews.com/,Forrest City
Arkansas,http://www.pressargus.com/,Van Buren
